player;line_nr;year;age;yrs_experience;team;position;games;minutes_played;vorp;salary;drb;orb;trb
Jerome Harmon;2;1979;20;3;PHO;PG;12;313;1.81;9176847;4.92;0.04;2.50
Jerome Harmon;3;1980;21;4;PHO;PG;91;-2846;2.82;13213463;3.11;13.45;2.92
Jerome Harmon;4;1981;22;5;PHO;PG;61;2588;3.71;16770482;4.42;2.48;3.45
Jerome Harmon;5;1982;23;6;PHO;PG;68;2742;3.57;16210951;9.37;22.93;6.65
Jerome Harmon;6;1983;24;7;PHO;SG;40;65;5.08;22245892;5.36;6.15;5.76
Jerome Harmon;7;1984;25;8;DEN;SG;70;702;4.86;21366629;5.36;1.91;3.64
Jerome Harmon;8;1985;26;9;DEN;PF;4;2;6.02;26002743;12.63;0.88;6.76
Jerome Harmon;9;1985;26;9;GSW;SG;44;923;5.43;23644720;-14.53;2.41;9.08
Jerome Harmon;10;1986;27;10;GSW;SG;16;467;7.23;30838690;11.28;0.56;6.31
Jerome Harmon;11;1987;28;11;GSW;SF;37;41;7.31;31158422;14.33;7.66;11.0
Jerome Harmon;12;1988;24;12;GSW;PF;11;83;18.24;32117618;16.95;13.06;15.01
Jerome Harmon;13;1989;30;13;GSW;PF;66;6830;7.98;33836177;22.42;3.08;12.75
Jerome Harmon;14;1990;31;14;GSW;PF;31;714;7.50;32856279;17.28;9.47;13.38
Jerome Harmon;15;1991;32;15;DAL;PF;63;293;7.64;32477316;19.8;11.44;15.62
Jerome Harmon;16;1992;33;16;DAL;PF;55;806;6.63;28440700;15.81;8.86;12.34
Jerome Harmon;17;1993;34;17;LAC;SG;24;717;6.66;28560599;20.37;-24.21;18.56
Jerome Harmon;18;1993;34;17;POR;C;17;807;6.22;26802073;21.65;27.03;24.34
Jerome Harmon;19;1994;35;18;PHI;C;42;1669;5.41;23564787;32.12;17.58;24.85
Jerome Harmon;20;1995;36;19;SDC;C;55;401;4.06;18169309;21.17;17.35;19.26
Jerome Harmon;21;1996;37;20;SEA;PG;37;1739;3.50;15931185;27.02;17.09;22.06
Jerome Harmon;22;1997;38;21;MIL;PG;24;760;2.82;13213463;31.29;2.78;17.04
Jerome Harmon;23;1998;39;22;MIL;C;80;3795;1.55;8137718;29.06;8.19;18.63
Jerome Harmon;24;1999;40;23;MIA;PG;47;1541;2.04;10096076;21.27;-77.90;18.66
Jerome Harmon;25;2000;41;24;MIA;C;16;405;-18.77;9536545;30.59;17.8;24.2
Jerome Harmon;26;2001;42;25;MIA;C;46;731;2.24;10895406;30.81;12.35;21.58
Jerome Harmon;27;2002;43;26;SAS;PF;22;1011;29.64;9496579;12.07;12.06;12.07
Jerome Harmon;28;2003;44;27;ATL;PF;33;1111;1.36;7854597;13.2;7.29;10.25
Jerome Harmon;29;2004;45;28;ATL;PF;13;528;0.86;5084516;17.97;13.49;15.73
Jerome Harmon;30;2005;46;29;ATL;PF;77;303;1.29;7098589;14.59;12.78;13.69
Jerome Harmon;31;2006;47;30;ATL;C;4;139;0.21;2782207;25.42;2.74;14.08
Jerome Harmon;32;2006;47;30;ORL;PF;7;31;-0.71;966430;16.31;6.51;11.41
Jerome Harmon;33;2007;48;31;ORL;PF;48;601;-0.77;620540;20.75;-17.76;15.63
Jerome Harmon;34;2008;49;32;ORL;PF;24;849;-0.24;983714;28.82;4.04;16.43
Jerome Harmon;35;2009;50;33;DEN;PF;11;494;0.54;4101101;18.71;8.07;13.39
Terry Mills;1;1978;21;0;SEA;PG;20;172;3.13;14452425;12.13;2.27;7.2
Terry Mills;2;1979;22;1;SEA;PG;44;791;2.20;10735540;8.65;1.47;5.06
Terry Mills;3;1980;23;2;SEA;PG;57;2313;2.67;12613966;3.01;1.54;2.28
Terry Mills;4;1981;24;3;SEA;PG;48;1402;4.24;18888706;6.43;2.3;4.37
Terry Mills;5;1982;25;4;SEA;PG;49;521;5.24;22885356;6.96;4.69;5.83
Terry Mills;6;1983;26;1;MIL;PG;23;51;5.48;23844552;12.16;2.51;7.34
Terry Mills;7;1984;27;6;MIL;SG;9;123;6.23;26842040;36.96;1.25;7.94
Terry Mills;8;1985;28;7;GSW;SG;47;1141;5.49;23884519;11.5;1.83;6.67
Terry Mills;9;1986;29;8;ORL;SG;54;1813;5.35;23324988;7.93;2.42;5.18
Terry Mills;10;1987;29;9;ORL;SG;61;1220;3.97;17809611;13.31;4.94;9.13
Terry Mills;11;1988;31;10;ORL;SG;36;1427;3.76;16970314;5.85;3.78;4.82
Terry Mills;12;1989;32;11;CHH;SG;67;2421;3.89;17489879;11.32;4.18;7.75
Terry Mills;13;1989;32;11;PHI;SG;35;1240;3.38;15451587;9.26;3.14;6.2
Terry Mills;14;1990;31;12;KCK;SG;46;1522;-37.18;12334200;7.45;8.7;8.08
Terry Mills;15;1991;34;13;CLE;SG;55;933;0.84;4486297;10.47;2.89;6.68
Terry Mills;16;1992;35;14;GSW;SG;23;290;1.20;6738890;8.0;1.26;4.63
Terry Mills;17;1993;36;15;GSW;PG;47;1142;0.28;3061972;7.73;3.84;5.79
Terry Mills;18;1994;37;16;GSW;PG;26;15;0.08;2262642;3.94;2.41;3.18
Terry Mills;19;1995;38;17;GSW;PG;78;392;0.79;5100264;9.52;0.1;4.81
Terry Mills;20;1996;35;18;GSW;PG;56;1729;0.97;5819661;8.42;3.45;5.94
Terry Mills;21;1997;40;19;SAC;PF;29;1387;0.63;4460800;10.81;3.26;7.04
Terry Mills;22;1998;41;20;SAC;PG;16;425;-0.21;1103613;7.98;2.16;5.07
Terry Mills;23;1998;41;20;UTA;PG;20;110;-1.01;815812;-9.16;3.64;4.74
Terry Mills;24;1999;42;21;UTA;PG;21;421;-1.87;634713;8.26;1.38;4.82
Terry Mills;25;2000;43;22;GSW;PG;18;785;-1.65;987858;13.47;4.73;9.1
Terry Mills;26;2001;44;23;GSW;PG;95;1112;-1.53;669687;4.8;2.71;3.76
Terry Mills;27;2002;45;24;GSW;PG;59;1237;-2.13;994309;2.61;0.63;1.62
Terry Mills;28;2003;46;25;GSW;PG;98;107;-2.25;631448;11.78;5.3;8.54
Terry Mills;29;2004;47;26;GSW;PG;49;2040;-2.92;804410;6.47;1.43;3.95
Terry Mills;30;2004;47;26;IND;PG;50;1649;-2.77;858014;7.13;3.95;5.54
Terry Mills;31;2004;47;26;SAC;PG;3;72;-3.00;856679;7.29;4.53;5.91
Terry Mills;32;2005;51;27;SAC;PG;23;322;-2.32;918337;5.77;1.59;3.68
Terry Mills;33;2006;49;28;SAC;PG;1;40;-1.76;893412;7.26;3.79;5.53
Terry Mills;34;2007;50;29;HOU;PG;62;1725;-1.98;833797;5.66;0.87;2.70
Terry Mills;35;2008;51;30;HOU;PG;81;3667;-0.94;628265;4.5;2.54;3.52
Linton Johnson;1;1978;16;0;PHI;SF;13;538;-2.19;720969;7.6;9.22;8.41
Linton Johnson;2;1979;17;1;PHI;SF;34;653;-3.00;852050;9.64;7.75;8.7
Linton Johnson;3;1980;18;2;PHI;SF;29;877;-3.00;706221;11.35;5.43;8.39
Linton Johnson;4;1981;19;3;PHI;SF;16;74;-2.50;679882;17.34;0.8;9.07
Linton Johnson;5;1982;20;4;PHI;SG;60;273;-3.00;920191;8.66;5.2;6.93
Linton Johnson;6;1983;21;5;MIA;SG;75;2167;-1.05;841307;11.84;9.29;10.57
Linton Johnson;7;1984;22;6;GSW;SG;2;88;-1.28;600093;7.29;6.85;7.07
Linton Johnson;8;1985;23;7;GSW;SG;64;1847;-1.74;610665;9.72;6.31;7.84
Linton Johnson;9;1986;24;8;GSW;PG;1;41;-1.47;961352;10.14;1.73;5.94
Linton Johnson;10;1987;25;9;MIL;PG;26;473;-3.00;770449;7.37;2.29;4.83
Linton Johnson;11;1988;26;10;MIL;PG;3;8;-3.00;948619;7.9;0.41;4.16
Linton Johnson;12;1989;27;11;MIA;PG;37;1228;-1.82;632103;7.25;2.93;5.09
Linton Johnson;13;1990;28;12;MIA;PG;68;2703;-2.13;729621;1.94;-5.89;5.33
Linton Johnson;14;1991;29;13;MIA;PG;33;263;-3.00;750889;12.24;4.33;8.29
Linton Johnson;15;1992;30;14;MIA;PG;75;1804;-16.59;869761;2.63;0.12;1.38
Linton Johnson;16;1993;31;15;MIA;PG;65;2993;-3.00;750877;5.02;1.06;3.04
Linton Johnson;17;1994;32;16;MIA;PG;95;913;-3.00;740007;7.39;1.51;4.45
Linton Johnson;18;1995;33;17;MIA;SG;47;684;-3.00;951108;11.16;1.77;6.47
Linton Johnson;19;1996;34;18;MIA;SG;75;1235;-3.00;848394;9.8;7.23;8.52
Linton Johnson;20;1997;35;19;NYK;SG;64;1324;-3.00;893910;12.4;4.92;8.66
Linton Johnson;21;1998;36;20;CLE;SG;73;2294;-2.92;993373;10.17;2.64;6.41
Linton Johnson;22;1999;37;21;POR;SG;11;240;-3.00;913259;13.88;6.09;9.99
Linton Johnson;23;2000;38;22;POR;SG;69;1117;-3.00;671627;11.16;1.27;6.22
Linton Johnson;24;2000;35;22;LAC;C;64;47;-3.00;726050;7.38;4.46;5.92
Linton Johnson;25;2000;38;22;WAS;PG;44;704;-2.61;930777;8.04;1.56;4.8
Linton Johnson;26;2001;42;23;WAS;PG;56;869;-2.61;705103;5.25;3.33;4.29
Linton Johnson;27;2002;40;24;PHI;PG;40;4549;-1.88;622090;9.29;2.18;5.74
Linton Johnson;28;2003;41;25;UTA;PG;14;288;-29.68;863995;10.59;3.75;7.17
Linton Johnson;29;2004;42;26;UTA;PG;50;5;-2.66;1303029;7.44;2.25;4.85
Linton Johnson;30;2005;43;27;DET;PG;43;832;-2.54;682148;9.28;1.98;5.63
Linton Johnson;31;2006;44;28;DET;PG;49;2261;-2.63;911377;6.04;2.37;4.21
Linton Johnson;32;2007;45;29;CHA;PG;49;1501;-2.81;719647;5.61;1.74;3.68
Linton Johnson;33;2008;46;30;CHA;PG;20;152;-2.65;631352;8.22;1.0;4.61
Linton Johnson;34;2009;47;31;CHA;PG;45;665;-2.41;958507;-13.82;24.34;7.36
Linton Johnson;35;2010;48;33;NJN;PG;6;40;-2.93;712777;5.86;4.81;5.34
J.R. Henderson;1;1979;18;4;NJN;PG;76;2406;1.61;8377517;11.9;1.87;6.89
J.R. Henderson;2;1980;19;5;CLE;PG;79;3652;2.63;12454100;6.42;2.68;4.55
J.R. Henderson;3;1981;20;6;CLE;PG;51;751;2.32;7935108;9.97;2.23;6.1
J.R. Henderson;4;1982;21;7;BUF;PG;88;2810;50.15;12271504;9.15;23.45;6.2
J.R. Henderson;5;1983;22;8;CLE;PG;86;455;4.88;21446562;11.56;2.36;6.96
J.R. Henderson;6;1984;23;9;CLE;PG;62;1254;6.74;28880331;8.06;2.79;5.43
J.R. Henderson;7;1985;24;10;ATL;PG;8;137;6.20;20506059;8.19;3.02;5.61
J.R. Henderson;8;1985;24;10;ATL;PG;32;1104;6.44;27681336;5.56;2.09;3.83
J.R. Henderson;9;1985;24;10;NJN;PG;71;2464;6.28;27041872;10.42;1.27;6.63
J.R. Henderson;10;1986;25;11;NJN;PG;15;306;6.08;26242542;16.41;7.03;11.72
J.R. Henderson;11;1987;26;12;DAL;PG;49;1628;5.36;23364954;10.59;3.46;7.03
J.R. Henderson;12;1988;27;13;DAL;PG;5;56;6.14;26482341;13.83;2.3;8.07
J.R. Henderson;13;1989;28;16;LAC;PG;32;2658;5.85;25323313;7.8;2.77;5.29
J.R. Henderson;14;1990;29;15;LAC;PG;18;446;4.16;18568974;11.68;1.06;6.37
J.R. Henderson;15;1991;30;16;LAC;PG;10;468;4.62;20407433;6.95;0.27;3.61
J.R. Henderson;16;1992;31;17;IND;PG;74;2089;4.15;18529008;5.58;3.85;4.72
J.R. Henderson;17;1992;31;17;ATL;PG;57;857;3.31;15171822;7.94;1.48;4.71
J.R. Henderson;18;1993;32;18;ORL;C;53;2011;2.47;11814636;3.83;2.72;3.28
J.R. Henderson;19;1994;33;19;ORL;PG;86;1584;21.75;11135205;8.68;2.61;5.65
J.R. Henderson;20;1995;34;20;ORL;PG;59;1305;1.87;9416646;11.11;3.88;7.5
J.R. Henderson;21;1996;35;21;ORL;PG;24;1134;1.01;5979527;4.62;4.98;4.8
J.R. Henderson;22;1997;36;22;WSB;PG;29;106;0.02;2022843;6.96;2.95;4.96
J.R. Henderson;23;1998;37;23;WAS;PG;11;146;0.34;3301771;-15.49;1.48;5.34
J.R. Henderson;24;1999;38;24;WAS;PG;18;56;0.78;5060297;7.15;3.23;5.19
J.R. Henderson;25;2000;39;25;WAS;PG;20;452;0.84;5300096;7.15;1.74;4.45
J.R. Henderson;26;2001;40;26;POR;PG;23;702;0.25;2942073;4.65;1.04;2.73
J.R. Henderson;27;2002;41;27;SEA;PG;44;428;0.60;4340900;8.12;-9.52;5.16
J.R. Henderson;28;2003;42;28;SEA;PG;60;2574;-0.26;903781;8.98;1.53;5.26
J.R. Henderson;29;2004;43;29;MEM;SG;35;216;-0.77;794089;11.18;6.16;8.67
J.R. Henderson;30;2005;44;30;PHO;SG;13;580;-1.59;736544;13.52;4.4;8.96
J.R. Henderson;31;2006;45;31;PHO;SG;13;382;-2.85;888848;11.03;1.75;6.39
J.R. Henderson;32;2007;46;32;PHO;SF;35;309;-1.66;883867;16.82;-35.09;11.31
J.R. Henderson;33;2008;47;33;VAN;SF;28;509;-2.94;892012;15.33;8.55;11.94
J.R. Henderson;34;2009;48;34;PHO;PG;67;248;-3.00;751033;8.84;2.63;5.74
J.R. Henderson;35;2009;48;34;CHI;SF;62;1171;-3.00;867038;17.58;9.19;13.39
Jeremy Evans;1;1979;17;1;SAS;C;54;1329;1.07;6219326;24.11;7.55;15.83
Jeremy Evans;2;1980;18;2;SAS;C;37;1030;1.10;6339225;17.98;11.5;6.80
Jeremy Evans;3;1981;19;3;NOK;PF;55;324;1.04;6099426;11.91;14.41;13.16
Jeremy Evans;4;1982;20;4;CHI;PF;67;391;2.01;9976176;22.3;11.35;8.90
Jeremy Evans;5;1983;21;5;CHI;PF;16;651;2.21;10775507;26.75;-17.48;16.48
Jeremy Evans;6;1984;22;6;CHI;PF;34;1381;1.62;8417483;12.51;8.93;2.29
Jeremy Evans;7;1984;22;6;CLE;PF;46;370;2.06;10176009;13.29;10.35;11.82
Jeremy Evans;8;1984;22;6;LAL;PF;61;2317;2.74;12893731;9.2;5.76;7.48
Jeremy Evans;9;1985;23;7;LAL;PF;39;348;3.65;16530683;20.12;11.17;15.65
Jeremy Evans;10;1986;24;8;LAL;PF;22;275;3.39;15491554;18.16;12.96;15.56
Jeremy Evans;11;1987;25;9;LAL;PF;55;159;4.72;20807098;20.24;8.68;14.46
Jeremy Evans;12;1988;26;10;LAL;PF;8;136;4.64;20487366;15.84;11.61;13.73
Jeremy Evans;13;1989;27;11;LAL;PF;77;1547;3.91;17569812;14.49;2.6;8.55
Jeremy Evans;14;1990;28;12;LAL;PF;85;1244;1.79;9096914;15.35;5.86;10.61
Jeremy Evans;15;1991;29;13;KCK;PF;32;264;1.05;6139393;21.99;6.22;14.11
Jeremy Evans;16;1992;30;14;MIN;PF;3;118;0.16;2582374;19.26;9.56;11.21
Jeremy Evans;17;1993;31;15;ATL;PF;3;108;-0.29;783881;15.55;10.46;9.84
Jeremy Evans;18;1994;32;16;ATL;PF;97;543;-1.26;843378;19.95;74.85;18.4
Jeremy Evans;19;1994;32;16;SAC;PF;49;2031;-1.82;992063;24.35;6.18;15.27
Jeremy Evans;20;1995;33;17;SAC;PF;16;736;-2.62;639587;20.26;12.85;16.56
Jeremy Evans;21;1995;33;17;MIA;PF;71;2058;-3.00;876869;6.65;5.67;13.56
Jeremy Evans;22;1996;34;18;MIA;PF;59;2385;-3.00;923037;17.73;9.55;13.64
Jeremy Evans;23;1997;35;19;DEN;PF;31;178;-3.00;750452;21.84;9.56;15.7
Jeremy Evans;24;1998;36;20;DEN;PF;64;43;-3.00;851527;17.61;1.36;9.49
Jeremy Evans;25;1999;37;21;UTA;PF;22;843;-3.00;786218;17.66;3.21;10.44
Jeremy Evans;26;2000;38;22;UTA;SF;76;1354;-3.00;751248;19.96;0.73;10.35
Jeremy Evans;27;2000;38;22;NJN;SG;46;475;-2.81;945520;10.92;0.33;5.63
Jeremy Evans;28;2000;38;22;MIL;SG;35;1622;-3.00;989661;9.24;0.87;5.06
Jeremy Evans;29;2001;39;23;MIL;SG;10;239;-3.00;852318;12.57;0.3;6.44
Jeremy Evans;30;2002;40;24;MIL;SG;67;488;-3.00;957640;5.36;3.07;4.22
Jeremy Evans;31;2002;40;24;ORL;SG;29;948;-3.00;636714;10.36;4.76;7.56
Jeremy Evans;32;2003;41;25;ORL;SF;11;95;-3.00;861166;12.5;11.0;6.95
Jeremy Evans;33;2003;41;25;SAS;SF;66;1362;-2.43;867025;13.69;6.88;10.29
Jeremy Evans;34;2004;42;26;SAS;SF;5;157;-2.60;610793;8.38;56.96;6.77
Jeremy Evans;35;2005;43;29;PHI;SF;95;358;-2.27;988284;8.81;1.02;4.92
John Gianelli;1;1979;19;1;PHI;SF;38;39;-0.38;424183;9.52;9.45;9.49
John Gianelli;2;1980;23;2;PHI;SF;16;759;0.05;2142743;16.91;8.67;12.79
John Gianelli;3;1980;20;2;MIL;PF;40;828;1.30;7138555;24.91;7.1;16.01
John Gianelli;4;1980;19;2;PHO;SF;47;2223;1.20;6738890;10.95;8.48;9.72
John Gianelli;5;1981;21;1;CHI;SF;43;631;2.87;18591399;15.62;5.41;10.52
John Gianelli;6;1982;19;4;NJN;SF;20;641;3.00;13932860;15.04;10.85;12.95
John Gianelli;7;1983;23;5;NJN;SF;75;945;3.07;14212626;17.39;12.58;14.99
John Gianelli;8;1984;24;6;NJN;SF;55;2410;4.22;18808773;15.76;4.25;10.01
John Gianelli;9;1985;25;8;SAC;SG;42;134;4.23;18848740;12.92;6.54;10.04
John Gianelli;10;1986;26;8;CLE;SG;71;2644;3.39;15491554;7.41;2.95;5.18
John Gianelli;11;1987;27;9;PHI;SG;48;2957;2.53;12054435;8.69;6.44;7.57
John Gianelli;12;1988;28;10;PHI;SG;76;1241;1.84;9296746;9.07;2.11;5.59
John Gianelli;13;1989;29;11;ATL;SG;83;100;1.49;7897919;5.13;5.99;5.56
John Gianelli;14;1990;30;12;UTA;SG;27;1102;0.35;3341738;6.33;3.14;4.74
John Gianelli;15;1991;31;13;UTA;SG;54;525;-1.07;620349;9.5;4.49;7.0
John Gianelli;16;1992;32;14;UTA;SG;30;-1231;-2.69;952190;6.29;7.21;6.75
John Gianelli;17;1993;33;15;UTA;SG;8;363;-2.76;605775;13.11;1.21;7.16
John Gianelli;18;1993;33;15;NJN;SG;34;154;-1.78;621295;6.98;2.25;4.62
John Gianelli;19;1994;34;16;ORL;PG;24;1008;-3.00;1683026;31.29;1.75;5.97
John Gianelli;20;1995;35;17;ORL;PG;40;773;-3.00;727052;7.29;3.6;5.45
John Gianelli;21;1996;36;20;ORL;PG;48;1083;-2.04;853366;9.13;4.31;6.72
John Gianelli;22;1997;37;21;ORL;PG;60;101;-2.10;621402;8.51;4.49;6.5
John Gianelli;23;1998;38;20;DET;PG;61;2856;-18.53;621292;5.96;-1.33;4.36
John Gianelli;24;1999;39;20;DET;PG;14;298;-2.21;512821;6.39;1.97;4.18
John Gianelli;25;2000;40;22;DET;PG;68;8507;19.74;914394;10.32;0.94;5.63
John Gianelli;26;2001;41;23;DET;PG;7;156;-3.00;708702;15.59;0.78;8.19
John Gianelli;27;2002;42;24;UTA;PG;85;1985;-3.00;-4794;9.48;0.93;5.21
John Gianelli;28;2003;43;25;UTA;PG;22;648;-3.00;836354;4.88;2.03;3.46
John Gianelli;29;2004;44;26;UTA;SG;56;390;-2.13;825700;10.2;5.79;8.0
John Gianelli;30;2005;45;27;UTA;SF;73;2528;-1.64;972475;10.83;10.79;10.81
John Gianelli;31;2006;46;28;HOU;SF;1;37;-1.34;764574;18.25;5.13;11.69
John Gianelli;32;2007;47;29;PHI;SF;40;1394;-3.00;625107;16.36;5.89;11.13
John Gianelli;33;2008;48;30;PHI;SF;5;91;-3.00;990863;12.37;8.22;10.3
John Gianelli;34;2009;49;31;PHI;SF;18;242;-3.00;627232;10.3;2.16;6.23
John Gianelli;35;2010;50;32;PHI;SF;9;179;-25.48;822655;15.66;7.77;11.72
Glen Rice;1;1978;21;2;MIL;SG;62;145;-0.46;104451;13.42;4.55;8.99
Glen Rice;2;1979;22;3;MIL;SG;51;2077;-1.16;643694;9.78;0.71;5.25
Glen Rice;3;1980;23;4;MIL;SG;30;663;-2.33;614212;4.38;3.64;4.01
Glen Rice;4;1981;24;5;MIL;C;41;1360;-2.22;688691;12.91;3.97;8.44
Glen Rice;5;1982;25;6;MIL;SF;25;518;-3.00;918872;9.22;7.17;8.2
Glen Rice;6;1983;26;7;LAC;SF;58;968;-3.00;659063;17.87;8.25;13.06
Glen Rice;7;1984;27;8;CLE;SG;13;169;-2.49;912303;12.56;8.91;9.80
Glen Rice;8;1985;28;9;IND;SF;39;258;-0.95;829641;14.9;5.66;10.28
Glen Rice;9;1985;28;9;PHI;PF;53;413;-1.88;758634;29.75;9.59;19.67
Glen Rice;10;1985;28;9;ATL;PF;7;334;-2.25;706288;21.88;8.96;15.42
Glen Rice;11;1986;29;10;ATL;PF;18;726;-1.67;633825;19.9;3.75;11.83
Glen Rice;12;1987;30;11;GSW;PF;31;764;-1.19;892673;17.49;8.1;12.8
Glen Rice;13;1988;31;12;GSW;PF;7;141;-1.78;659127;14.74;10.85;12.8
Glen Rice;14;1989;32;13;GSW;SF;68;1706;-2.49;908802;9.25;2.55;5.9
Glen Rice;15;1990;33;14;SAC;SF;60;1923;-2.94;800661;15.67;12.93;14.3
Glen Rice;16;1991;34;15;DET;SF;23;-753;-3.00;745130;6.76;3.29;5.03
Glen Rice;17;1992;35;16;DET;PF;60;1910;-3.00;834716;19.24;12.9;16.07
Glen Rice;18;1993;36;17;MEM;PF;15;190;-2.95;686864;20.39;10.84;15.62
Glen Rice;19;1994;37;18;UTA;PF;6;71;-1.86;875660;11.17;16.05;13.61
Glen Rice;20;1995;38;19;CHI;PF;38;1247;-2.64;834350;19.06;10.69;14.88
Glen Rice;21;1996;39;20;CHI;SF;41;1163;-2.92;664852;10.41;8.7;9.56
Glen Rice;22;1997;40;21;CHI;SF;76;3220;-2.68;894113;9.75;3.02;6.39
Glen Rice;23;1998;41;22;CHI;SF;73;3001;-3.00;812700;8.78;5.42;7.1
Glen Rice;24;1999;42;23;CHI;SG;31;678;-3.00;823499;7.56;0.99;4.28
Glen Rice;25;2000;43;24;CHI;SG;63;386;-2.64;893942;8.17;2.81;5.49
Glen Rice;26;2000;41;24;SEA;C;35;306;-2.51;930680;4.56;7.39;5.98
Glen Rice;27;2001;44;25;SEA;SG;52;1818;-1.50;765099;13.25;3.65;8.45
Glen Rice;28;2002;45;25;SEA;SG;54;2480;-2.67;978299;6.38;5.3;5.84
Glen Rice;29;2003;46;27;ORL;SG;79;795;-3.00;652645;11.42;3.97;7.17
Glen Rice;30;2004;47;28;ORL;C;75;-459;-3.00;735734;4.33;3.16;3.75
Glen Rice;31;2005;48;29;ORL;PG;54;4213;-3.00;854297;4.82;21.06;3.82
Glen Rice;32;2006;45;30;ORL;PG;60;1339;-2.56;727801;5.58;0.42;3.0
Glen Rice;33;2006;49;30;DEN;PG;26;99;-2.63;624141;14.82;4.6;9.71
Glen Rice;34;2006;49;30;SAS;PG;14;106;-38.91;965348;10.06;2.11;6.21
Glen Rice;35;2006;49;30;SAS;C;78;1651;-3.00;943302;10.81;2.56;6.69
Bill Laimbeer;1;1978;19;1;WAS;SF;71;563;2.05;10136042;19.16;9.18;14.17
Bill Laimbeer;2;1979;20;2;WAS;SF;36;796;3.17;14612291;11.53;7.15;9.34
Bill Laimbeer;3;1979;20;2;SAC;SF;57;2159;4.51;19967802;12.41;0.64;6.53
Bill Laimbeer;4;1980;21;3;MEM;SF;31;1079;5.65;24523983;9.64;2.4;6.02
Bill Laimbeer;5;1980;21;3;MEM;SF;56;3218;7.23;30838690;13.46;9.77;11.62
Bill Laimbeer;6;1981;22;4;NOP;SF;54;662;7.94;33676311;12.53;-5.81;6.66
Bill Laimbeer;7;1982;20;5;NYK;SG;24;63;8.25;34915273;11.94;33.04;7.21
Bill Laimbeer;8;1983;24;6;BRK;SG;49;939;8.11;34355741;6.59;3.93;5.26
Bill Laimbeer;9;1984;25;7;BRK;SG;67;74;7.92;33596378;9.9;5.97;7.94
Bill Laimbeer;10;1984;25;7;BOS;SG;69;2394;8.64;36473966;14.29;3.65;8.97
Bill Laimbeer;11;1985;26;8;BOS;SF;13;337;7.97;33796211;16.38;2.32;9.35
Bill Laimbeer;12;1986;26;9;BOS;SF;71;2384;9.29;39071789;8.13;12.03;10.08
Bill Laimbeer;13;1987;28;10;NJN;SF;68;2181;8.42;35594703;22.59;6.53;14.56
Bill Laimbeer;14;1988;29;11;NOJ;SF;36;1485;7.01;29959427;17.86;1.24;9.55
Bill Laimbeer;15;1989;30;12;BOS;SF;55;1166;7.57;32197551;10.79;9.65;10.22
Bill Laimbeer;16;1990;31;13;BOS;SF;19;756;6.40;27521470;11.32;1.32;6.32
Bill Laimbeer;17;1991;32;14;BOS;SF;2;13;6.34;27281671;8.68;8.33;8.51
Bill Laimbeer;18;1992;33;15;DEN;SF;66;2516;6.18;26642207;16.53;12.07;14.3
Bill Laimbeer;19;1993;34;16;DEN;SF;32;1215;5.37;19911283;11.13;5.87;8.5
Bill Laimbeer;20;1994;35;17;UTA;SF;45;1672;4.19;18688874;10.41;10.46;10.44
Bill Laimbeer;21;1994;35;17;SDC;SF;75;1574;4.53;20047735;13.43;0.81;7.12
Bill Laimbeer;22;1995;36;18;SDC;SF;7;173;4.95;21726328;6.57;9.63;8.1
Bill Laimbeer;23;1995;36;18;SEA;SF;48;659;4.48;19847902;7.35;5.8;6.58
Bill Laimbeer;24;1996;37;19;SEA;SF;30;1316;4.27;19008606;10.31;7.47;8.89
Bill Laimbeer;25;1997;38;20;LAC;SF;74;973;5.07;22205926;15.2;7.87;11.54
Bill Laimbeer;26;1997;38;20;CHI;SF;26;881;4.89;21486529;14.07;5.94;10.01
Bill Laimbeer;27;1998;39;21;CHI;SF;36;489;3.53;16051085;13.97;11.21;12.59
Bill Laimbeer;28;1999;40;22;CHI;SF;48;584;3.39;15491554;9.53;3.22;6.38
Bill Laimbeer;29;2000;41;23;CHH;SF;7;190;3.92;17609778;18.53;8.72;13.63
Bill Laimbeer;30;2001;42;24;CHH;SF;5;218;3.02;14012793;7.16;4.76;5.96
Bill Laimbeer;31;2002;43;25;CHH;SF;68;2070;2.60;12334200;11.27;0.96;6.12
Bill Laimbeer;32;2003;44;26;CHH;SF;25;75;1.70;8737215;11.64;40.62;8.22
Bill Laimbeer;33;2004;45;27;CHH;SF;9;41;1.59;8297584;10.8;8.26;9.53
Bill Laimbeer;34;2005;46;28;CHH;SF;75;1239;1.88;9456612;8.26;7.68;7.97
Bill Laimbeer;35;2005;46;29;BOS;SF;23;96;3.02;14012793;16.26;4.08;10.17
John Paxson;1;1979;21;2;MIN;SF;77;1329;2.16;10575674;8.28;2.81;5.55
John Paxson;2;1979;21;2;GSW;SF;23;555;3.28;15051922;14.22;-1.59;7.4
John Paxson;3;1980;22;3;GSW;SF;21;709;2.76;12973664;14.28;0.59;7.44
John Paxson;4;1980;22;3;BOS;SF;54;2163;2.45;10773082;16.21;4.1;10.16
John Paxson;5;1981;23;4;BOS;SF;87;1581;3.02;14012793;8.54;7.64;8.09
John Paxson;6;1982;24;5;{{error(team, INCORRECT_COND_STATE, 5, team-sm, get(year))}};SF;19;461;3.09;14292559;16.78;10.66;18.07
John Paxson;7;1983;25;6;BOS;PF;24;860;3.06;14172659;21.13;7.85;14.49
